observation_period,toa,clear_sky_ghi,clear_sky_bhi,clear_sky_dhi,clear_sky_bni,ghi,bhi,dhi,bni,reliability,start_time,end_time,ghi_component_difference,solar_period,ghi_above_clear,bhi_above_clear,dhi_above_clear,bni_above_clear,csi,ghi_reconstructed,low_reference_flag
2016-05-03T22:00:00.0/2016-05-03T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-03 22:00:00,2016-05-03 23:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-03T23:00:00.0/2016-05-04T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-03 23:00:00,2016-05-04 00:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-04T00:00:00.0/2016-05-04T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-04 00:00:00,2016-05-04 01:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-04T01:00:00.0/2016-05-04T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-04 01:00:00,2016-05-04 02:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-04T02:00:00.0/2016-05-04T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-04 02:00:00,2016-05-04 03:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-04T03:00:00.0/2016-05-04T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-04 03:00:00,2016-05-04 04:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-04T04:00:00.0/2016-05-04T05:00:00.0,90.9361,47.5363,28.348,19.1883,281.4352,6.9807,0.0,6.9807,0.0,0.6417,2016-05-04 04:00:00,2016-05-04 05:00:00,0.0,positive_reference,False,False,False,False,0.14684988103828023,6.9807,False
2016-05-04T05:00:00.0/2016-05-04T06:00:00.0,318.7725,222.2702,174.2131,48.0571,717.3447,37.5787,0.0,37.5787,0.0,1.0,2016-05-04 05:00:00,2016-05-04 06:00:00,0.0,positive_reference,False,False,False,False,0.16906764829473317,37.5787,False
2016-05-04T06:00:00.0/2016-05-04T07:00:00.0,544.3849,421.6448,360.7332,60.9116,884.1201,162.7661,5.9497,156.8164,12.6604,1.0,2016-05-04 06:00:00,2016-05-04 07:00:00,0.0,positive_reference,False,False,True,False,0.3860265797182842,162.7661,False
2016-05-04T07:00:00.0/2016-05-04T08:00:00.0,751.3235,610.0358,541.5856,68.4502,964.4006,515.4437,336.3408,179.1029,585.9628,1.0,2016-05-04 07:00:00,2016-05-04 08:00:00,0.0,positive_reference,False,False,True,False,0.8449400838442597,515.4437,False
2016-05-04T08:00:00.0/2016-05-04T09:00:00.0,925.4991,770.8569,698.2128,72.6441,1010.1406,649.4269,398.7676,250.6592,579.7579,1.0,2016-05-04 08:00:00,2016-05-04 09:00:00,0.00010000000008858478,positive_reference,False,False,True,False,0.84247400522717,649.4269,False
2016-05-04T09:00:00.0/2016-05-04T10:00:00.0,1055.0571,891.1264,815.5644,75.562,1035.3669,515.173,96.4579,418.7151,122.593,1.0,2016-05-04 09:00:00,2016-05-04 10:00:00,0.0,positive_reference,False,False,True,False,0.578114395443789,515.173,False
2016-05-04T10:00:00.0/2016-05-04T11:00:00.0,1131.1859,961.6248,883.9171,77.7077,1046.7183,548.5941,92.5947,455.9994,109.2161,1.0,2016-05-04 10:00:00,2016-05-04 11:00:00,0.0,positive_reference,False,False,True,False,0.5704866388637232,548.5941,False
2016-05-04T11:00:00.0/2016-05-04T12:00:00.0,1148.7172,977.637,899.3072,78.3298,1048.6891,611.4694,140.0899,471.3794,163.3329,1.0,2016-05-04 11:00:00,2016-05-04 12:00:00,9.999999997489795e-05,positive_reference,False,False,True,False,0.6254564833368622,611.4694,False
2016-05-04T12:00:00.0/2016-05-04T13:00:00.0,1106.4785,937.9693,860.5632,77.4061,1041.7333,598.2072,143.9932,454.214,174.1748,1.0,2016-05-04 12:00:00,2016-05-04 13:00:00,-1.1368683772161603e-13,positive_reference,False,False,True,False,0.6377684216317101,598.2072,False
2016-05-04T13:00:00.0/2016-05-04T14:00:00.0,1007.3719,845.5447,770.6718,74.8729,1024.4943,453.7629,53.6145,400.1484,70.5259,1.0,2016-05-04 13:00:00,2016-05-04 14:00:00,0.0,positive_reference,False,False,True,False,0.5366515809276553,453.76290000000006,False
2016-05-04T14:00:00.0/2016-05-04T15:00:00.0,858.176,707.4258,636.8419,70.584,993.3094,378.9949,46.6704,332.3246,75.4028,1.0,2016-05-04 14:00:00,2016-05-04 15:00:00,-0.00010000000003174137,positive_reference,False,False,True,False,0.5357380236909651,378.9949,False
2016-05-04T15:00:00.0/2016-05-04T16:00:00.0,669.0822,534.4302,470.6794,63.7508,940.4873,286.926,28.1639,258.7621,55.036,1.0,2016-05-04 15:00:00,2016-05-04 16:00:00,0.0,positive_reference,False,False,True,False,0.5368820848821791,286.926,False
2016-05-04T16:00:00.0/2016-05-04T17:00:00.0,452.9995,340.5833,287.4384,53.145,844.408,180.2424,33.4221,146.8203,112.4744,1.0,2016-05-04 16:00:00,2016-05-04 17:00:00,0.0,positive_reference,False,False,True,False,0.5292167877873049,180.2424,False
2016-05-04T17:00:00.0/2016-05-04T18:00:00.0,224.6729,146.1086,110.5006,35.608,630.384,97.8143,9.8109,88.0034,61.5717,1.0,2016-05-04 17:00:00,2016-05-04 18:00:00,0.0,positive_reference,False,False,True,False,0.669462988489384,97.81430000000002,False
2016-05-04T18:00:00.0/2016-05-04T19:00:00.0,27.1338,11.9653,6.1825,5.7828,106.9746,11.5407,4.8492,6.6915,88.5859,0.9167,2016-05-04 18:00:00,2016-05-04 19:00:00,0.0,positive_reference,False,False,True,False,0.9645140531369878,11.5407,True
2016-05-04T19:00:00.0/2016-05-04T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-04 19:00:00,2016-05-04 20:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-04T20:00:00.0/2016-05-04T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-04 20:00:00,2016-05-04 21:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-04T21:00:00.0/2016-05-04T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-04 21:00:00,2016-05-04 22:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-04T22:00:00.0/2016-05-04T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-04 22:00:00,2016-05-04 23:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-04T23:00:00.0/2016-05-05T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-04 23:00:00,2016-05-05 00:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-05T00:00:00.0/2016-05-05T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-05 00:00:00,2016-05-05 01:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-05T01:00:00.0/2016-05-05T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-05 01:00:00,2016-05-05 02:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-05T02:00:00.0/2016-05-05T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-05 02:00:00,2016-05-05 03:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-05T03:00:00.0/2016-05-05T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-05 03:00:00,2016-05-05 04:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-05T04:00:00.0/2016-05-05T05:00:00.0,95.6629,53.4781,35.5936,17.8845,353.8631,53.4781,35.5936,17.8845,353.8631,0.6333,2016-05-05 04:00:00,2016-05-05 05:00:00,0.0,positive_reference,False,False,False,False,1.0,53.4781,False
2016-05-05T05:00:00.0/2016-05-05T06:00:00.0,323.5337,232.6027,189.8256,42.7771,773.0369,232.6027,189.8256,42.7771,773.0369,1.0,2016-05-05 05:00:00,2016-05-05 06:00:00,0.0,positive_reference,False,False,False,False,1.0,232.6027,False
2016-05-05T06:00:00.0/2016-05-05T07:00:00.0,548.6863,432.0135,376.9335,55.08,916.7759,432.0135,376.9335,55.08,916.7759,1.0,2016-05-05 06:00:00,2016-05-05 07:00:00,5.684341886080802e-14,positive_reference,False,False,False,False,1.0,432.0135,False
2016-05-05T07:00:00.0/2016-05-05T08:00:00.0,755.181,619.4937,556.4286,63.065,985.507,593.9575,496.601,97.3565,888.8232,1.0,2016-05-05 07:00:00,2016-05-05 08:00:00,0.0,positive_reference,False,False,True,False,0.9587789189785142,593.9575,False
2016-05-05T08:00:00.0/2016-05-05T09:00:00.0,928.9589,778.8413,710.4371,68.4042,1023.585,664.0555,444.1136,219.942,641.3876,1.0,2016-05-05 08:00:00,2016-05-05 09:00:00,-9.999999997489795e-05,positive_reference,False,False,True,False,0.852619782746498,664.0555,False
2016-05-05T09:00:00.0/2016-05-05T10:00:00.0,1058.1924,896.1296,823.2333,72.8963,1041.5536,677.9758,306.417,371.5588,388.2291,1.0,2016-05-05 09:00:00,2016-05-05 10:00:00,1.1368683772161603e-13,positive_reference,False,False,True,False,0.7565599886444997,677.9758,False
2016-05-05T10:00:00.0/2016-05-05T11:00:00.0,1134.0919,962.4327,885.5429,76.8898,1045.4568,710.2098,278.8391,431.3707,328.7745,1.0,2016-05-05 10:00:00,2016-05-05 11:00:00,0.0,positive_reference,False,False,True,False,0.7379319094207833,710.2098,False
2016-05-05T11:00:00.0/2016-05-05T12:00:00.0,1151.5045,974.9964,895.4949,79.5015,1041.1902,813.3654,445.6568,367.7086,518.1981,1.0,2016-05-05 11:00:00,2016-05-05 12:00:00,1.1368683772161603e-13,positive_reference,False,False,True,False,0.8342240032886276,813.3654,False
2016-05-05T12:00:00.0/2016-05-05T13:00:00.0,1109.2654,932.6929,851.9222,80.7708,1028.1359,783.6183,442.06,341.5583,533.3888,1.0,2016-05-05 12:00:00,2016-05-05 13:00:00,0.0,positive_reference,False,False,True,False,0.8401675406771082,783.6183,False
2016-05-05T13:00:00.0/2016-05-05T14:00:00.0,1010.2767,838.6248,758.2578,80.367,1004.5168,685.1827,368.6687,316.514,487.9469,1.0,2016-05-05 13:00:00,2016-05-05 14:00:00,-1.1368683772161603e-13,positive_reference,False,False,True,False,0.8170312874124399,685.1827,False
2016-05-05T14:00:00.0/2016-05-05T15:00:00.0,861.3085,699.504,621.7435,77.7606,965.5929,555.2258,287.6192,267.6066,446.0337,1.0,2016-05-05 14:00:00,2016-05-05 15:00:00,1.1368683772161603e-13,positive_reference,False,False,True,False,0.7937421372858483,555.2258,False
2016-05-05T15:00:00.0/2016-05-05T16:00:00.0,672.5363,527.0078,455.6661,71.3416,905.1363,400.1647,188.994,211.1707,372.4317,0.875,2016-05-05 15:00:00,2016-05-05 16:00:00,-5.684341886080802e-14,positive_reference,False,False,True,False,0.7593145680196763,400.1647,False
2016-05-05T16:00:00.0/2016-05-05T17:00:00.0,456.8466,334.8898,275.2145,59.6754,800.6453,261.1597,134.3839,126.7758,399.8413,1.0,2016-05-05 16:00:00,2016-05-05 17:00:00,-5.684341886080802e-14,positive_reference,False,False,True,False,0.7798377257235066,261.1597,False
2016-05-05T17:00:00.0/2016-05-05T18:00:00.0,228.9573,143.2385,103.4105,39.828,576.3685,123.6655,64.2301,59.4353,374.463,1.0,2016-05-05 17:00:00,2016-05-05 18:00:00,0.00010000000000331966,positive_reference,False,False,True,False,0.8633537770920529,123.66550000000001,False
2016-05-05T18:00:00.0/2016-05-05T19:00:00.0,29.4576,12.2521,5.6514,6.6007,94.4125,12.2521,5.6514,6.6007,94.4125,0.9,2016-05-05 18:00:00,2016-05-05 19:00:00,1.7763568394002505e-15,positive_reference,False,False,False,False,1.0,12.2521,True
2016-05-05T19:00:00.0/2016-05-05T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-05 19:00:00,2016-05-05 20:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-05T20:00:00.0/2016-05-05T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-05 20:00:00,2016-05-05 21:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-05T21:00:00.0/2016-05-05T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-05 21:00:00,2016-05-05 22:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-05T22:00:00.0/2016-05-05T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-05 22:00:00,2016-05-05 23:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-05T23:00:00.0/2016-05-06T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-05 23:00:00,2016-05-06 00:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-06T00:00:00.0/2016-05-06T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-06 00:00:00,2016-05-06 01:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-06T01:00:00.0/2016-05-06T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-06 01:00:00,2016-05-06 02:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-06T02:00:00.0/2016-05-06T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-06 02:00:00,2016-05-06 03:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-06T03:00:00.0/2016-05-06T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-06 03:00:00,2016-05-06 04:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-06T04:00:00.0/2016-05-06T05:00:00.0,100.3945,49.499,26.6319,22.8671,249.6295,49.499,26.6319,22.8671,249.6295,0.625,2016-05-06 04:00:00,2016-05-06 05:00:00,0.0,positive_reference,False,False,False,False,1.0,49.499,False
2016-05-06T05:00:00.0/2016-05-06T06:00:00.0,328.1735,219.6512,161.5996,58.0516,644.5687,185.0162,97.5125,87.5037,407.1913,1.0,2016-05-06 05:00:00,2016-05-06 06:00:00,0.0,positive_reference,False,False,True,False,0.8423181844670096,185.0162,False
2016-05-06T06:00:00.0/2016-05-06T07:00:00.0,552.8693,416.1187,339.8638,76.2549,818.8571,341.7188,197.3294,144.3893,476.2434,1.0,2016-05-06 06:00:00,2016-05-06 07:00:00,9.999999997489795e-05,positive_reference,False,False,True,False,0.8212051032553932,341.7188,False
2016-05-06T07:00:00.0/2016-05-06T08:00:00.0,758.9256,602.6312,515.3676,87.2636,907.4194,479.325,250.6324,228.6926,444.2415,1.0,2016-05-06 07:00:00,2016-05-06 08:00:00,0.0,positive_reference,False,False,True,False,0.7953869630380902,479.325,False
2016-05-06T08:00:00.0/2016-05-06T09:00:00.0,932.3131,761.8947,668.0563,93.8384,958.4215,578.96,255.1672,323.7928,366.2222,1.0,2016-05-06 08:00:00,2016-05-06 09:00:00,0.0,positive_reference,False,False,True,False,0.7598950353638109,578.96,False
2016-05-06T09:00:00.0/2016-05-06T10:00:00.0,1061.2308,879.6402,779.4957,100.1445,982.879,717.1031,394.5301,322.573,492.4736,1.0,2016-05-06 09:00:00,2016-05-06 10:00:00,0.0,positive_reference,False,False,True,False,0.815223201486244,717.1031,False
2016-05-06T10:00:00.0/2016-05-06T11:00:00.0,1136.9106,946.7852,839.8923,106.8929,988.613,893.011,722.1143,170.8967,851.9171,1.0,2016-05-06 10:00:00,2016-05-06 11:00:00,0.0,positive_reference,False,False,True,False,0.9432033791825221,893.011,False
2016-05-06T11:00:00.0/2016-05-06T12:00:00.0,1154.2142,960.2068,848.8026,111.4042,984.0959,939.9602,804.4836,135.4766,932.8102,1.0,2016-05-06 11:00:00,2016-05-06 12:00:00,0.0,positive_reference,False,False,True,False,0.9789143338705787,939.9602,False
2016-05-06T12:00:00.0/2016-05-06T13:00:00.0,1111.9843,918.956,805.8973,113.0586,969.7203,917.6764,802.6727,115.0037,965.7017,1.0,2016-05-06 12:00:00,2016-05-06 13:00:00,0.0,positive_reference,False,False,True,False,0.9986075503070875,917.6764,False
2016-05-06T13:00:00.0/2016-05-06T14:00:00.0,1013.1216,825.9389,714.4844,111.4546,943.3445,648.28,310.1211,338.159,404.8522,1.0,2016-05-06 13:00:00,2016-05-06 14:00:00,-9.999999997489795e-05,positive_reference,False,False,True,False,0.7849006748562152,648.28,False
2016-05-06T14:00:00.0/2016-05-06T15:00:00.0,864.3874,687.808,581.2653,106.5427,898.8966,459.147,102.1404,357.0067,156.7489,1.0,2016-05-06 14:00:00,2016-05-06 15:00:00,-0.00010000000003174137,positive_reference,False,False,True,False,0.667551118916907,459.14699999999993,False
2016-05-06T15:00:00.0/2016-05-06T16:00:00.0,675.941,515.1757,418.1334,97.0423,825.3554,342.1819,95.387,246.7949,195.7533,1.0,2016-05-06 15:00:00,2016-05-06 16:00:00,-5.684341886080802e-14,positive_reference,False,False,True,False,0.6642042705042183,342.1819,False
2016-05-06T16:00:00.0/2016-05-06T17:00:00.0,460.6462,323.0484,242.7565,80.2919,698.3207,257.4923,126.631,130.8614,376.7453,1.0,2016-05-06 16:00:00,2016-05-06 17:00:00,-9.999999997489795e-05,positive_reference,False,False,True,False,0.7970703461153189,257.4923,False
2016-05-06T17:00:00.0/2016-05-06T18:00:00.0,233.1934,134.8512,83.8183,51.0329,452.9479,127.3715,72.1516,55.2199,397.5286,1.0,2016-05-06 17:00:00,2016-05-06 18:00:00,0.0,positive_reference,False,False,True,False,0.9445336786027858,127.3715,False
2016-05-06T18:00:00.0/2016-05-06T19:00:00.0,31.9005,11.8672,4.0091,7.8581,63.4386,11.8672,4.0091,7.8581,63.4386,0.8833,2016-05-06 18:00:00,2016-05-06 19:00:00,0.0,positive_reference,False,False,False,False,1.0,11.8672,True
2016-05-06T19:00:00.0/2016-05-06T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-06 19:00:00,2016-05-06 20:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-06T20:00:00.0/2016-05-06T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-06 20:00:00,2016-05-06 21:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-06T21:00:00.0/2016-05-06T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-06 21:00:00,2016-05-06 22:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-06T22:00:00.0/2016-05-06T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-06 22:00:00,2016-05-06 23:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-06T23:00:00.0/2016-05-07T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-06 23:00:00,2016-05-07 00:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-07T00:00:00.0/2016-05-07T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-07 00:00:00,2016-05-07 01:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-07T01:00:00.0/2016-05-07T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-07 01:00:00,2016-05-07 02:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-07T02:00:00.0/2016-05-07T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-07 02:00:00,2016-05-07 03:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-07T03:00:00.0/2016-05-07T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-07 03:00:00,2016-05-07 04:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-07T04:00:00.0/2016-05-07T05:00:00.0,105.177,47.3366,21.0235,26.3131,188.9491,46.9685,20.5168,26.4517,185.7679,0.6083,2016-05-07 04:00:00,2016-05-07 05:00:00,0.0,positive_reference,False,False,True,False,0.9922237761055928,46.9685,False
2016-05-07T05:00:00.0/2016-05-07T06:00:00.0,332.692,209.8823,138.7334,71.1489,543.0762,181.1609,92.727,88.4339,332.8481,1.0,2016-05-07 05:00:00,2016-05-07 06:00:00,0.0,positive_reference,False,False,True,False,0.8631547300558456,181.1609,False
2016-05-07T06:00:00.0/2016-05-07T07:00:00.0,556.9344,403.1886,305.0894,98.0992,728.618,322.5977,159.1302,163.4675,381.2878,1.0,2016-05-07 06:00:00,2016-05-07 07:00:00,-5.684341886080802e-14,positive_reference,False,False,True,False,0.8001161243150228,322.5977,False
2016-05-07T07:00:00.0/2016-05-07T08:00:00.0,762.5579,588.2443,472.1749,116.0693,826.7203,489.8077,270.5564,219.2513,472.4727,1.0,2016-05-07 07:00:00,2016-05-07 08:00:00,5.684341886080802e-14,positive_reference,False,False,True,False,0.8326603419701645,489.8077,False
2016-05-07T08:00:00.0/2016-05-07T09:00:00.0,935.5627,746.7665,618.8659,127.9006,884.2289,579.3596,257.4967,321.8629,367.9557,1.0,2016-05-07 08:00:00,2016-05-07 09:00:00,0.0,positive_reference,False,False,True,False,0.7758243038486595,579.3596,False
2016-05-07T09:00:00.0/2016-05-07T10:00:00.0,1064.1737,865.4113,730.1787,135.2326,917.59,647.0101,250.8577,396.1524,315.9646,1.0,2016-05-07 09:00:00,2016-05-07 10:00:00,0.0,positive_reference,False,False,True,False,0.7476330618747409,647.0101,False
2016-05-07T10:00:00.0/2016-05-07T11:00:00.0,1139.6436,934.9919,796.1683,138.8236,934.4095,915.1829,753.4634,161.7195,883.3848,1.0,2016-05-07 10:00:00,2016-05-07 11:00:00,0.0,positive_reference,False,False,True,False,0.978813720204421,915.1829,False
2016-05-07T11:00:00.0/2016-05-07T12:00:00.0,1156.8481,950.4985,811.2253,139.2733,937.9348,772.9125,378.0833,394.8293,437.0527,1.0,2016-05-07 11:00:00,2016-05-07 12:00:00,-9.999999997489795e-05,positive_reference,False,False,True,False,0.8131654074151616,772.9125,False
2016-05-07T12:00:00.0/2016-05-07T13:00:00.0,1114.6364,910.4959,772.5688,137.9271,926.9459,678.9495,233.6828,445.2668,279.7708,1.0,2016-05-07 12:00:00,2016-05-07 13:00:00,-9.999999997489795e-05,positive_reference,False,False,True,False,0.7456919904856243,678.9495,False
2016-05-07T13:00:00.0/2016-05-07T14:00:00.0,1015.9077,818.0293,683.5694,134.4599,899.5793,581.1821,191.9335,389.2486,253.1855,1.0,2016-05-07 13:00:00,2016-05-07 14:00:00,0.0,positive_reference,False,False,True,False,0.7104661165559717,581.1821,False
2016-05-07T14:00:00.0/2016-05-07T15:00:00.0,867.4138,680.456,553.5419,126.9142,852.5197,492.8285,180.564,312.2645,281.9402,1.0,2016-05-07 14:00:00,2016-05-07 15:00:00,5.684341886080802e-14,positive_reference,False,False,True,False,0.7242621124657582,492.82849999999996,False
2016-05-07T15:00:00.0/2016-05-07T16:00:00.0,679.2972,508.7071,395.2509,113.4562,775.7598,380.7868,140.076,240.7107,276.1598,1.0,2016-05-07 15:00:00,2016-05-07 16:00:00,0.00010000000003174137,positive_reference,False,False,True,False,0.7485384025503085,380.7868,False
2016-05-07T16:00:00.0/2016-05-07T17:00:00.0,464.3987,318.1425,226.6735,91.469,645.9373,264.0253,135.446,128.5793,400.4132,1.0,2016-05-07 16:00:00,2016-05-07 17:00:00,0.0,positive_reference,False,False,True,False,0.8298963514777185,264.0253,False
2016-05-07T17:00:00.0/2016-05-07T18:00:00.0,237.3813,132.6455,76.3586,56.2869,403.9297,132.6455,76.3586,56.2869,403.9297,1.0,2016-05-07 17:00:00,2016-05-07 18:00:00,0.0,positive_reference,False,False,False,False,1.0,132.6455,False
2016-05-07T18:00:00.0/2016-05-07T19:00:00.0,34.3815,12.3117,3.6367,8.675,55.242,12.3117,3.6367,8.675,55.242,0.875,2016-05-07 18:00:00,2016-05-07 19:00:00,0.0,positive_reference,False,False,False,False,1.0,12.3117,True
2016-05-07T19:00:00.0/2016-05-07T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-07 19:00:00,2016-05-07 20:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-07T20:00:00.0/2016-05-07T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-07 20:00:00,2016-05-07 21:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-07T21:00:00.0/2016-05-07T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-07 21:00:00,2016-05-07 22:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-07T22:00:00.0/2016-05-07T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-07 22:00:00,2016-05-07 23:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-07T23:00:00.0/2016-05-08T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-07 23:00:00,2016-05-08 00:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-08T00:00:00.0/2016-05-08T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-08 00:00:00,2016-05-08 01:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-08T01:00:00.0/2016-05-08T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-08 01:00:00,2016-05-08 02:00:00,0.0,nighttime,False,False,False,False,,,False
2016-05-08T02:00:00.0/2016-05-08T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-05-08 02:00:00,2016-05-08 03:00:00,0.0,nighttime,False,False,False,False,,,False
