# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2015-01-01T00:00:00.0
# Date end (ISO 8601): 2025-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 46.8000
# Longitude (positive East, ISO 19115): 9.8300
# Altitude (m): 1610.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-09-04
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2015-01-05T17:00:00.0/2015-01-05T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-05T18:00:00.0/2015-01-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-05T19:00:00.0/2015-01-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-05T20:00:00.0/2015-01-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-05T21:00:00.0/2015-01-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-05T22:00:00.0/2015-01-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-05T23:00:00.0/2015-01-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T00:00:00.0/2015-01-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T01:00:00.0/2015-01-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T02:00:00.0/2015-01-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T03:00:00.0/2015-01-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T04:00:00.0/2015-01-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T05:00:00.0/2015-01-06T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T06:00:00.0/2015-01-06T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T07:00:00.0/2015-01-06T08:00:00.0;66.7023;36.6284;23.9558;12.6726;318.6298;36.6284;23.9558;12.6726;318.6298;0.6917
2015-01-06T08:00:00.0/2015-01-06T09:00:00.0;244.7147;170.3275;135.1002;35.2273;765.9359;170.3275;135.1002;35.2273;765.9359;1.0000
2015-01-06T09:00:00.0/2015-01-06T10:00:00.0;382.9034;289.8877;244.3371;45.5507;896.4481;289.8877;244.3371;45.5507;896.4481;1.0000
2015-01-06T10:00:00.0/2015-01-06T11:00:00.0;468.2608;366.0188;315.2116;50.8071;947.3887;366.0188;315.2116;50.8071;947.3887;1.0000
2015-01-06T11:00:00.0/2015-01-06T12:00:00.0;494.9732;390.1045;337.5320;52.5725;960.0205;390.1045;337.5320;52.5725;960.0205;1.0000
2015-01-06T12:00:00.0/2015-01-06T13:00:00.0;461.2222;359.4323;308.1035;51.3287;940.0020;359.4323;308.1035;51.3287;940.0020;1.0000
2015-01-06T13:00:00.0/2015-01-06T14:00:00.0;369.3086;277.1492;230.6927;46.4565;876.8957;277.1492;230.6927;46.4565;876.8957;1.0000
2015-01-06T14:00:00.0/2015-01-06T15:00:00.0;225.4961;153.3189;117.9949;35.3241;721.6325;145.4193;104.7373;40.6820;604.4092;1.0000
2015-01-06T15:00:00.0/2015-01-06T16:00:00.0;49.2292;25.5399;15.2959;10.2440;230.1624;14.7414;0.0000;14.7414;0.0000;0.6833
2015-01-06T16:00:00.0/2015-01-06T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T17:00:00.0/2015-01-06T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T18:00:00.0/2015-01-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T19:00:00.0/2015-01-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T20:00:00.0/2015-01-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T21:00:00.0/2015-01-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T22:00:00.0/2015-01-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-06T23:00:00.0/2015-01-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T00:00:00.0/2015-01-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T01:00:00.0/2015-01-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T02:00:00.0/2015-01-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T03:00:00.0/2015-01-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T04:00:00.0/2015-01-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T05:00:00.0/2015-01-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T06:00:00.0/2015-01-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T07:00:00.0/2015-01-07T08:00:00.0;67.5467;35.7693;22.1473;13.6220;288.8393;35.7693;22.1473;13.6220;288.8393;0.6833
2015-01-07T08:00:00.0/2015-01-07T09:00:00.0;246.1211;167.7463;129.9333;37.8130;731.3486;167.7463;129.9333;37.8130;731.3486;1.0000
2015-01-07T09:00:00.0/2015-01-07T10:00:00.0;384.7886;287.2170;238.8033;48.4138;871.5654;287.2170;238.8033;48.4138;871.5654;1.0000
2015-01-07T10:00:00.0/2015-01-07T11:00:00.0;470.6351;364.1516;310.8735;53.2781;929.5474;364.1516;310.8735;53.2781;929.5474;1.0000
2015-01-07T11:00:00.0/2015-01-07T12:00:00.0;497.8137;389.3136;334.9725;54.3411;947.2820;389.3136;334.9725;54.3411;947.2820;1.0000
2015-01-07T12:00:00.0/2015-01-07T13:00:00.0;464.4744;359.8338;307.4131;52.4208;931.3469;359.8338;307.4131;52.4208;931.3469;1.0000
2015-01-07T13:00:00.0/2015-01-07T14:00:00.0;372.8903;278.7091;231.6706;47.0385;872.2708;278.7091;231.6706;47.0385;872.2708;1.0000
2015-01-07T14:00:00.0/2015-01-07T15:00:00.0;229.3026;155.8007;120.1930;35.6077;723.7572;155.8007;120.1930;35.6077;723.7572;1.0000
2015-01-07T15:00:00.0/2015-01-07T16:00:00.0;51.9853;27.1345;16.4800;10.6544;241.8024;27.1345;16.4800;10.6544;241.8024;0.8000
2015-01-07T16:00:00.0/2015-01-07T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T17:00:00.0/2015-01-07T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T18:00:00.0/2015-01-07T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T19:00:00.0/2015-01-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T20:00:00.0/2015-01-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T21:00:00.0/2015-01-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T22:00:00.0/2015-01-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-07T23:00:00.0/2015-01-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T00:00:00.0/2015-01-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T01:00:00.0/2015-01-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T02:00:00.0/2015-01-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T03:00:00.0/2015-01-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T04:00:00.0/2015-01-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T05:00:00.0/2015-01-08T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T06:00:00.0/2015-01-08T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T07:00:00.0/2015-01-08T08:00:00.0;68.5056;34.3643;19.2006;15.1637;243.1400;34.3643;19.2006;15.1637;243.1400;0.6833
2015-01-08T08:00:00.0/2015-01-08T09:00:00.0;247.6963;163.1027;120.8733;42.2294;674.4870;163.1027;120.8733;42.2294;674.4870;1.0000
2015-01-08T09:00:00.0/2015-01-08T10:00:00.0;386.8415;280.8891;226.7907;54.0984;823.0601;163.4701;115.9998;47.4703;449.9383;1.0000
2015-01-08T10:00:00.0/2015-01-08T11:00:00.0;473.1732;356.6697;297.2562;59.4136;884.0006;145.4903;57.1032;88.3871;162.9290;1.0000
2015-01-08T11:00:00.0/2015-01-08T12:00:00.0;500.8117;381.1880;320.7172;60.4708;901.5060;104.9606;22.1060;82.8546;62.4146;1.0000
2015-01-08T12:00:00.0/2015-01-08T13:00:00.0;467.8757;351.5970;293.0123;58.5847;881.1310;164.4877;1.0733;163.4144;3.2059;1.0000
2015-01-08T13:00:00.0/2015-01-08T14:00:00.0;376.6109;271.0653;217.9604;53.1049;812.0376;88.9420;1.4933;87.4486;6.5990;1.0000
2015-01-08T14:00:00.0/2015-01-08T15:00:00.0;233.2373;150.1217;109.6179;40.5038;646.4587;137.5646;98.6560;38.9086;595.6832;1.0000
2015-01-08T15:00:00.0/2015-01-08T16:00:00.0;54.9369;25.9776;13.5642;12.4134;187.4590;25.9776;13.5642;12.4134;187.4590;0.7833
2015-01-08T16:00:00.0/2015-01-08T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T17:00:00.0/2015-01-08T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T18:00:00.0/2015-01-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T19:00:00.0/2015-01-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T20:00:00.0/2015-01-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T21:00:00.0/2015-01-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T22:00:00.0/2015-01-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-08T23:00:00.0/2015-01-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T00:00:00.0/2015-01-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T01:00:00.0/2015-01-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T02:00:00.0/2015-01-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T03:00:00.0/2015-01-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T04:00:00.0/2015-01-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T05:00:00.0/2015-01-09T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T06:00:00.0/2015-01-09T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T07:00:00.0/2015-01-09T08:00:00.0;69.6010;36.6722;23.2392;13.4330;300.0866;5.9427;0.0000;5.9427;0.0000;0.6833
2015-01-09T08:00:00.0/2015-01-09T09:00:00.0;249.4397;168.7645;131.7940;36.9705;732.4467;80.0386;0.1580;79.8806;0.7544;1.0000
2015-01-09T09:00:00.0/2015-01-09T10:00:00.0;389.0611;287.6465;239.7050;47.9415;865.3445;50.8975;0.0329;50.8645;0.1381;1.0000
2015-01-09T10:00:00.0/2015-01-09T11:00:00.0;475.8738;363.8017;310.1326;53.6691;917.1003;84.1138;0.0146;84.0991;0.0434;1.0000
2015-01-09T11:00:00.0/2015-01-09T12:00:00.0;503.9653;388.5080;332.7193;55.7888;929.3470;39.8158;0.0000;39.8158;0.0000;1.0000
2015-01-09T12:00:00.0/2015-01-09T13:00:00.0;471.4238;357.9216;303.6550;54.2666;906.2322;43.9769;0.0000;43.9769;0.0000;1.0000
2015-01-09T13:00:00.0/2015-01-09T14:00:00.0;380.4682;276.1664;227.5177;48.6486;839.2686;36.4046;0.0017;36.4029;0.0077;1.0000
2015-01-09T14:00:00.0/2015-01-09T15:00:00.0;237.2977;154.7310;117.7055;37.0256;684.4189;90.9414;0.4306;90.5108;3.2251;1.0000
2015-01-09T15:00:00.0/2015-01-09T16:00:00.0;58.0233;28.5056;16.7015;11.8041;229.6111;17.5662;0.0784;17.4878;0.7926;0.7750
2015-01-09T16:00:00.0/2015-01-09T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T17:00:00.0/2015-01-09T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T18:00:00.0/2015-01-09T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T19:00:00.0/2015-01-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T20:00:00.0/2015-01-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T21:00:00.0/2015-01-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T22:00:00.0/2015-01-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-09T23:00:00.0/2015-01-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T00:00:00.0/2015-01-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T01:00:00.0/2015-01-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T02:00:00.0/2015-01-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T03:00:00.0/2015-01-10T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T04:00:00.0/2015-01-10T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T05:00:00.0/2015-01-10T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T06:00:00.0/2015-01-10T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T07:00:00.0/2015-01-10T08:00:00.0;70.8693;34.8002;18.7795;16.0207;232.7309;34.8002;18.7795;16.0207;232.7309;0.6750
2015-01-10T08:00:00.0/2015-01-10T09:00:00.0;251.3507;162.8772;118.1020;44.7753;649.1141;162.8772;118.1020;44.7753;649.1141;1.0000
2015-01-10T09:00:00.0/2015-01-10T10:00:00.0;391.4464;280.7984;223.2535;57.5448;800.4169;280.7984;223.2535;57.5448;800.4169;1.0000
2015-01-10T10:00:00.0/2015-01-10T11:00:00.0;478.7353;357.5585;294.8477;62.7108;866.5078;356.4971;292.3824;64.1147;859.6009;1.0000
2015-01-10T11:00:00.0/2015-01-10T12:00:00.0;507.2728;383.4971;320.1781;63.3191;888.4391;225.6461;34.1106;191.5355;94.9345;1.0000
2015-01-10T12:00:00.0/2015-01-10T13:00:00.0;475.1166;355.7533;295.4905;60.2628;875.0709;167.4450;4.4818;162.9632;13.1194;1.0000
2015-01-10T13:00:00.0/2015-01-10T14:00:00.0;384.4597;277.2544;224.0268;53.2276;817.9786;174.1372;8.7473;165.3899;33.2735;1.0000
2015-01-10T14:00:00.0/2015-01-10T15:00:00.0;241.4814;157.7757;117.8058;39.9698;673.8486;73.8400;38.2501;35.5899;271.6571;1.0000
2015-01-10T15:00:00.0/2015-01-10T16:00:00.0;61.2766;30.3650;17.2589;13.1061;229.3614;30.3650;17.2589;13.1061;229.3614;0.7667
2015-01-10T16:00:00.0/2015-01-10T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T17:00:00.0/2015-01-10T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T18:00:00.0/2015-01-10T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T19:00:00.0/2015-01-10T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T20:00:00.0/2015-01-10T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T21:00:00.0/2015-01-10T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T22:00:00.0/2015-01-10T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-10T23:00:00.0/2015-01-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T00:00:00.0/2015-01-11T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T01:00:00.0/2015-01-11T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T02:00:00.0/2015-01-11T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T03:00:00.0/2015-01-11T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T04:00:00.0/2015-01-11T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T05:00:00.0/2015-01-11T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T06:00:00.0/2015-01-11T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T07:00:00.0/2015-01-11T08:00:00.0;72.2622;36.2180;20.9119;15.3062;260.1393;5.8321;0.0000;5.8321;0.0000;0.6750
2015-01-11T08:00:00.0/2015-01-11T09:00:00.0;253.4287;166.8492;124.8256;42.0236;681.2721;23.6006;0.0000;23.6006;0.0000;1.0000
2015-01-11T09:00:00.0/2015-01-11T10:00:00.0;393.9962;287.3821;233.7886;53.5935;832.7172;38.6240;0.0000;38.6240;0.0000;1.0000
2015-01-11T10:00:00.0/2015-01-11T11:00:00.0;481.7562;367.9186;309.8835;58.0351;904.8665;76.4551;5.2980;71.1571;14.8396;1.0000
2015-01-11T11:00:00.0/2015-01-11T12:00:00.0;510.7320;398.1148;339.6991;58.4157;936.1654;91.2837;2.0225;89.2612;5.6042;1.0000
2015-01-11T12:00:00.0/2015-01-11T13:00:00.0;478.9517;372.2895;315.1682;57.1213;925.7608;78.4966;0.0000;78.4966;0.0000;1.0000
2015-01-11T13:00:00.0/2015-01-11T14:00:00.0;388.5830;291.7702;238.4299;53.3403;861.2064;76.6564;0.0008;76.6556;0.0029;0.9083
2015-01-11T14:00:00.0/2015-01-11T15:00:00.0;245.7856;167.9091;125.4912;42.4179;705.0252;63.5829;14.6069;48.9760;114.3663;0.9667
2015-01-11T15:00:00.0/2015-01-11T16:00:00.0;64.7002;33.3343;18.4145;14.9198;236.7417;33.3343;18.4145;14.9198;236.7417;0.7583
2015-01-11T16:00:00.0/2015-01-11T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T17:00:00.0/2015-01-11T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T18:00:00.0/2015-01-11T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T19:00:00.0/2015-01-11T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T20:00:00.0/2015-01-11T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T21:00:00.0/2015-01-11T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T22:00:00.0/2015-01-11T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-11T23:00:00.0/2015-01-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-12T00:00:00.0/2015-01-12T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-12T01:00:00.0/2015-01-12T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-12T02:00:00.0/2015-01-12T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-12T03:00:00.0/2015-01-12T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-12T04:00:00.0/2015-01-12T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-12T05:00:00.0/2015-01-12T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-12T06:00:00.0/2015-01-12T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2015-01-12T07:00:00.0/2015-01-12T08:00:00.0;73.8246;39.0177;23.0062;16.0116;285.1914;16.0290;0.0000;16.0290;0.0000;0.6667
